Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131162,7,A,0,1,13-Jan-2016,09:14:59,-64.9410,-64.2420,"",401677487,-124,40,0,13-Jan-2016,09:15:00,,,526,,,,,,,1,136,214,45,64,125,189
13440,131162,7,A,0,1,13-Jan-2016,09:14:59,-64.9410,-64.2420,"",401677487,-124,40,0,13-Jan-2016,09:17:41,,,526,,,,,,,1,136,214,45,65,121,189
13440,131162,7,A,0,1,13-Jan-2016,09:14:59,-64.9410,-64.2420,"",401677487,-124,40,0,13-Jan-2016,09:19:10,,,526,,,,,,,1,136,214,45,65,125,189
13440,131162,7,A,0,1,13-Jan-2016,09:14:59,-64.9410,-64.2420,"",401677487,-124,40,0,13-Jan-2016,09:20:08,,,526,,,,,,,1,136,214,45,66,121,189
13440,131162,7,A,0,1,13-Jan-2016,09:14:59,-64.9410,-64.2420,"",401677487,-124,40,0,13-Jan-2016,09:23:46,,,526,,,,,,,1,137,214,46,66,137,188
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:17:41,,,365,,,,,,,1,136,214,45,65,121,189
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:19:10,,,365,,,,,,,1,136,214,45,65,125,189
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:20:08,,,365,,,,,,,1,232,89,45,160,65,187
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:21:25,,,365,,,,,,,1,136,214,51,61,125,189
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:22:59,,,365,,,,,,,1,134,213,61,44,121,188
13440,131162,7,N,1,2,13-Jan-2016,09:20:51,-64.9290,-64.2470,"",401677488,-122,40,0,13-Jan-2016,09:23:46,,,365,,,,,,,1,137,214,46,66,137,188
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:32:32,,,430,,,,,,,1,137,214,43,69,129,189
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:33:40,,,430,,,,,,,1,136,214,45,67,125,189
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:35:03,,,430,,,,,,,1,136,213,51,60,125,188
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:35:47,,,430,,,,,,,1,136,215,45,66,137,189
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:38:31,,,430,,,,,,,1,136,214,45,65,125,187
13440,131162,7,K,2,3,13-Jan-2016,09:35:52,-64.9300,-64.2220,"",401677489,-128,50,0,13-Jan-2016,09:39:42,,,430,,,,,,,129,137,214,41,69,136,182
13440,131162,7,R,B,4,13-Jan-2016,10:17:47,-64.9300,-64.2240,"",401677492,-124,8,0,13-Jan-2016,10:16:24,,,166,,,,,,,1,137,214,44,66,125,184
13440,131162,7,R,B,4,13-Jan-2016,10:17:47,-64.9300,-64.2240,"",401677492,-124,8,0,13-Jan-2016,10:19:10,,,166,,,,,,,1,138,214,46,65,125,183
13440,131162,7,A,A,5,13-Jan-2016,10:56:40,-64.9290,-64.2290,"",401677489,-122,8,0,13-Jan-2016,10:54:50,,,264,,,,,,,1,138,214,44,67,125,182
13440,131162,7,A,A,5,13-Jan-2016,10:56:40,-64.9290,-64.2290,"",401677489,-122,8,0,13-Jan-2016,10:55:59,,,264,,,,,,,1,138,214,44,65,133,181
13440,131162,7,A,A,5,13-Jan-2016,10:56:40,-64.9290,-64.2290,"",401677489,-122,8,0,13-Jan-2016,10:59:14,,,264,,,,,,,1,138,214,47,63,125,181
13440,131162,7,N,B,6,13-Jan-2016,10:59:13,-64.9410,-64.2100,"",401677488,-137,,0,13-Jan-2016,10:59:14,,,189,,,,,,,1,138,214,47,63,125,181
13440,131162,7,N,B,6,13-Jan-2016,10:59:13,-64.9410,-64.2100,"",401677488,-137,,0,13-Jan-2016,11:02:23,,,189,,,,,,,1,138,214,45,65,125,181
13440,131162,7,R,A,7,13-Jan-2016,11:54:25,-64.9060,-64.2400,"",401677487,-121,8,0,13-Jan-2016,11:51:41,,,291,,,,,,,1,137,214,45,67,125,188
13440,131162,7,R,A,7,13-Jan-2016,11:54:25,-64.9060,-64.2400,"",401677487,-121,8,0,13-Jan-2016,11:55:03,,,291,,,,,,,1,137,214,44,65,129,187
13440,131162,7,R,A,7,13-Jan-2016,11:54:25,-64.9060,-64.2400,"",401677487,-121,8,0,13-Jan-2016,11:56:32,,,291,,,,,,,1,137,214,45,65,129,188
13440,131162,7,B,B,8,13-Jan-2016,11:55:02,-64.9080,-64.2470,"",401677487,-132,,0,13-Jan-2016,11:55:03,,,,,,,,,,1,137,214,44,65,129,187
13440,131162,7,A,A,9,13-Jan-2016,12:36:36,-64.9110,-64.1740,"",401677486,-116,8,0,13-Jan-2016,12:35:22,,,160,,,,,,,1,137,214,45,65,137,189
13440,131162,7,A,A,9,13-Jan-2016,12:36:36,-64.9110,-64.1740,"",401677486,-116,8,0,13-Jan-2016,12:36:25,,,160,,,,,,,1,136,214,45,65,137,189
13440,131162,7,A,A,9,13-Jan-2016,12:36:36,-64.9110,-64.1740,"",401677486,-116,8,0,13-Jan-2016,12:38:02,,,160,,,,,,,1,134,210,76,79,137,189
13440,131162,7,B,B,10,13-Jan-2016,15:11:42,-64.8980,-64.1290,"",401677494,-134,8,0,13-Jan-2016,15:11:42,,,,,,,,,,1,135,214,48,64,137,197
13440,131162,7,R,B,11,13-Jan-2016,16:50:49,-64.8840,-64.1480,"",401677512,-135,8,0,13-Jan-2016,16:50:49,,,,,,,,,,2,135,214,49,61,133,197
13440,131162,7,R,B,12,13-Jan-2016,18:27:05,-64.8810,-64.1400,"",401677513,-134,8,0,13-Jan-2016,18:27:05,,,,,,,,,,2,131,215,45,66,117,222
13440,131162,7,P,B,13,13-Jan-2016,19:47:45,-64.9130,-64.2560,"",401677480,-132,8,0,13-Jan-2016,19:43:53,,,466,,,,,,,2,132,214,49,63,125,211
13440,131162,7,P,B,13,13-Jan-2016,19:47:45,-64.9130,-64.2560,"",401677480,-132,8,0,13-Jan-2016,19:51:39,,,466,,,,,,,2,132,215,46,65,125,213
13440,131162,7,R,B,14,13-Jan-2016,20:08:06,-64.9290,-64.2580,"",401677489,-125,,0,13-Jan-2016,20:08:07,,,,,,,,,,2,133,215,47,11,121,205
13440,131162,7,N,A,15,13-Jan-2016,21:27:39,-64.9270,-64.3280,"",401677480,-130,8,0,13-Jan-2016,21:26:08,,,171,,,,,,,2,134,215,45,66,125,206
13440,131162,7,N,A,15,13-Jan-2016,21:27:39,-64.9270,-64.3280,"",401677480,-130,8,0,13-Jan-2016,21:27:52,,,171,,,,,,,2,133,215,46,66,125,208
13440,131162,7,N,A,15,13-Jan-2016,21:27:39,-64.9270,-64.3280,"",401677480,-130,8,0,13-Jan-2016,21:28:59,,,171,,,,,,,2,133,214,47,64,130,209
13440,131162,7,P,3,16,13-Jan-2016,21:29:08,-64.9260,-64.3220,"",401677483,-130,58,0,13-Jan-2016,21:26:08,,,342,,,,,,,2,134,215,45,66,125,206
13440,131162,7,P,3,16,13-Jan-2016,21:29:08,-64.9260,-64.3220,"",401677483,-130,58,0,13-Jan-2016,21:27:52,,,342,,,,,,,2,133,215,46,66,125,208
13440,131162,7,P,3,16,13-Jan-2016,21:29:08,-64.9260,-64.3220,"",401677483,-130,58,0,13-Jan-2016,21:28:59,,,342,,,,,,,2,133,214,47,65,129,209
13440,131162,7,P,3,16,13-Jan-2016,21:29:08,-64.9260,-64.3220,"",401677483,-130,58,0,13-Jan-2016,21:30:52,,,342,,,,,,,2,133,214,48,127,121,208
13440,131162,7,P,3,16,13-Jan-2016,21:29:08,-64.9260,-64.3220,"",401677483,-130,58,0,13-Jan-2016,21:31:50,,,342,,,,,,,2,133,215,46,65,125,209
13440,131162,7,K,A,17,13-Jan-2016,21:39:26,-64.9290,-64.3520,"",401677483,-130,,0,13-Jan-2016,21:36:14,,,414,,,,,,,21,242,27,250,22,9,197
13440,131162,7,K,A,17,13-Jan-2016,21:39:26,-64.9290,-64.3520,"",401677483,-130,,0,13-Jan-2016,21:38:58,,,414,,,,,,,2,133,215,47,66,129,209
13440,131162,7,K,A,17,13-Jan-2016,21:39:26,-64.9290,-64.3520,"",401677483,-130,,0,13-Jan-2016,21:43:08,,,414,,,,,,,2,133,215,46,64,117,217
13440,131162,7,R,B,18,13-Jan-2016,21:46:44,-64.9240,-64.3720,"",401677482,-130,,0,13-Jan-2016,21:43:08,,,433,,,,,,,2,133,215,46,64,119,46
13440,131162,7,R,B,18,13-Jan-2016,21:46:44,-64.9240,-64.3720,"",401677482,-130,,0,13-Jan-2016,21:50:21,,,433,,,,,,,2,133,215,47,63,133,207
13440,131162,7,P,B,19,13-Jan-2016,23:06:24,-64.9260,-64.3750,"",401677450,-136,8,0,13-Jan-2016,23:06:24,,,,,,,,,,2,139,214,51,55,141,207
