DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131162",131162,0.500000,SPOT,,,09:15:00 13-Jan-2016,,0,-64.9410,-64.2420,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:17:41 13-Jan-2016,,0,-64.9410,-64.2420,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:19:10 13-Jan-2016,,0,-64.9410,-64.2420,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:20:08 13-Jan-2016,,0,-64.9410,-64.2420,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:21:25 13-Jan-2016,,1,-64.9290,-64.2470,,,,,384,3.424,,0.204,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:22:59 13-Jan-2016,,1,-64.9290,-64.2470,,,,,384,3.408,,0.244,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:23:46 13-Jan-2016,,0,-64.9410,-64.2420,,,,,384,3.424,,0.184,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:32:32 13-Jan-2016,,2,-64.9300,-64.2220,,,,,384,3.424,,0.172,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:33:40 13-Jan-2016,,2,-64.9300,-64.2220,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:35:03 13-Jan-2016,,2,-64.9300,-64.2220,,,,,384,3.408,,0.204,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:35:47 13-Jan-2016,,2,-64.9300,-64.2220,,,,,384,3.440,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:38:31 13-Jan-2016,,2,-64.9300,-64.2220,,,,,384,3.424,,0.180,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,09:39:42 13-Jan-2016,,2,-64.9300,-64.2220,,,,,33152,3.424,,0.164,-19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,10:16:24 13-Jan-2016,,B,-64.9300,-64.2240,,,,,384,3.424,,0.176,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,10:19:10 13-Jan-2016,,B,-64.9300,-64.2240,,,,,384,3.424,,0.184,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,10:54:50 13-Jan-2016,,A,-64.9290,-64.2290,,,,,384,3.424,,0.176,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,10:55:59 13-Jan-2016,,A,-64.9290,-64.2290,,,,,384,3.424,,0.176,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,10:59:14 13-Jan-2016,,A,-64.9290,-64.2290,,,,,384,3.424,,0.188,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,11:02:23 13-Jan-2016,,B,-64.9410,-64.2100,,,,,384,3.424,,0.180,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,11:51:41 13-Jan-2016,,A,-64.9060,-64.2400,,,,,384,3.424,,0.180,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,11:55:03 13-Jan-2016,,A,-64.9060,-64.2400,,,,,384,3.424,,0.176,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,11:56:32 13-Jan-2016,,A,-64.9060,-64.2400,,,,,384,3.424,,0.180,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,12:35:22 13-Jan-2016,,A,-64.9110,-64.1740,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,12:36:25 13-Jan-2016,,A,-64.9110,-64.1740,,,,,384,3.424,,0.180,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,12:38:02 13-Jan-2016,,A,-64.9110,-64.1740,,,,,384,3.360,,0.304,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,15:11:42 13-Jan-2016,,B,-64.8980,-64.1290,,,,,384,3.424,,0.192,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131162",131162,0.500000,SPOT,,,16:50:49 13-Jan-2016,,B,-64.8840,-64.1480,,,,,640,3.424,,0.196,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
