"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",131162,13440,-64.941,-64.242,0,01/13/2016 09:14:59,Argos,,526,A,,401677487,01/13/2016 09:15:00,1,5,,-124,401677487,-64.242,-64.941,,,40,,,,,,,1,136,214,45,64,125,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.941,-64.242,0,01/13/2016 09:14:59,Argos,,526,A,,401677487,01/13/2016 09:17:41,1,5,,-124,401677487,-64.242,-64.941,,,40,,,,,,,1,136,214,45,65,121,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.929,-64.247,1,01/13/2016 09:20:51,Argos,,365,N,,401677488,01/13/2016 09:17:41,1,6,,-122,401677488,-64.247,-64.929,,,40,,,,,,,1,136,214,45,65,121,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.941,-64.242,0,01/13/2016 09:14:59,Argos,,526,A,,401677487,01/13/2016 09:19:10,1,5,,-124,401677487,-64.242,-64.941,,,40,,,,,,,1,136,214,45,65,125,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.929,-64.247,1,01/13/2016 09:20:51,Argos,,365,N,,401677488,01/13/2016 09:19:10,1,6,,-122,401677488,-64.247,-64.929,,,40,,,,,,,1,136,214,45,65,125,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.941,-64.242,0,01/13/2016 09:14:59,Argos,,526,A,,401677487,01/13/2016 09:20:08,1,5,,-124,401677487,-64.242,-64.941,,,40,,,,,,,1,136,214,45,66,121,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.929,-64.247,1,01/13/2016 09:20:51,Argos,,365,N,,401677488,01/13/2016 09:20:08,1,6,,-122,401677488,-64.247,-64.929,,,40,,,,,,,1,232,89,45,160,65,187,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.929,-64.247,1,01/13/2016 09:20:51,Argos,,365,N,,401677488,01/13/2016 09:21:25,1,6,,-122,401677488,-64.247,-64.929,,,40,,,,,,,1,136,214,51,61,125,189,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.929,-64.247,1,01/13/2016 09:20:51,Argos,,365,N,,401677488,01/13/2016 09:22:59,1,6,,-122,401677488,-64.247,-64.929,,,40,,,,,,,1,134,213,61,44,121,188,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131162,13440,-64.941,-64.242,0,01/13/2016 09:14:59,Argos,,526,A,,401677487,01/13/2016 09:23:46,1,5,,-124,401677487,-64.242,-64.941,,,40,,,,,,,1,137,214,46,66,137,188,,,,,,,,,,,,,,,,,,,,,,,,,,
