DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131141",131141,SPOT,21:08:01 07-Jan-2015,Argos,0,-64.81900024,-63.72601318,,,,,,,,,
"131141",131141,SPOT,21:49:24 07-Jan-2015,Argos,3,-64.81099701,-63.82699585,,,,,,,,,
"131141",131141,SPOT,22:08:55 07-Jan-2015,Argos,1,-64.79699707,-63.85501099,,,,,,,,,
"131141",131141,SPOT,22:11:20 07-Jan-2015,Argos,B,-64.79299927,-63.83898926,,,,,,,,,
"131141",131141,SPOT,22:50:03 07-Jan-2015,Argos,1,-64.79699707,-63.81201172,,,,,,,,,
"131141",131141,SPOT,23:28:48 07-Jan-2015,Argos,1,-64.81400299,-63.80300903,,,,,,,,,
"131141",131141,SPOT,23:48:22 07-Jan-2015,Argos,2,-64.81900024,-63.83200073,,,,,,,,,
"131141",131141,SPOT,23:50:49 07-Jan-2015,Argos,A,-64.81900024,-63.82299805,,,,,,,,,
"131141",131141,SPOT,00:30:19 08-Jan-2015,Argos,A,-64.81099701,-63.82400513,,,,,,,,,
"131141",131141,SPOT,01:05:55 08-Jan-2015,Argos,B,-64.80899811,-63.83801270,,,,,,,,,
"131141",131141,SPOT,01:09:40 08-Jan-2015,Argos,3,-64.82399750,-63.82400513,,,,,,,,,
"131141",131141,SPOT,01:30:39 08-Jan-2015,Argos,B,-64.83000183,-63.93399048,,,,,,,,,
"131141",131141,SPOT,01:31:43 08-Jan-2015,Argos,1,-64.86199951,-63.82598877,,,,,,,,,
"131141",131141,SPOT,01:56:45 08-Jan-2015,Argos,2,-64.80400085,-63.86898804,,,,,,,,,
"131141",131141,SPOT,02:45:37 08-Jan-2015,Argos,A,-64.82499695,-63.86199951,,,,,,,,,
"131141",131141,SPOT,02:54:10 08-Jan-2015,Argos,1,-64.81099701,-63.82299805,,,,,,,,,
"131141",131141,SPOT,03:07:53 08-Jan-2015,Argos,3,-64.81400299,-63.84100342,,,,,,,,,
"131141",131141,SPOT,03:08:32 08-Jan-2015,Argos,2,-64.81300354,-63.83700562,,,,,,,,,
"131141",131141,SPOT,03:39:45 08-Jan-2015,Argos,2,-64.82499695,-63.83599854,,,,,,,,,
"131141",131141,SPOT,04:24:19 08-Jan-2015,Argos,3,-64.84600067,-63.82598877,,,,,,,,,
"131141",131141,SPOT,04:28:13 08-Jan-2015,Argos,A,-64.84400177,-63.84500122,,,,,,,,,
"131141",131141,SPOT,04:42:30 08-Jan-2015,Argos,1,-64.85700226,-63.76901245,,,,,,,,,
"131141",131141,SPOT,04:48:28 08-Jan-2015,Argos,2,-64.84400177,-63.78900146,,,,,,,,,
"131141",131141,SPOT,05:15:01 08-Jan-2015,Argos,3,-64.84999847,-63.82998657,,,,,,,,,
"131141",131141,SPOT,06:04:19 08-Jan-2015,Argos,1,-64.83399963,-63.83801270,,,,,,,,,
"131141",131141,SPOT,06:25:29 08-Jan-2015,Argos,1,-64.81999969,-63.83099365,,,,,,,,,
"131141",131141,SPOT,06:29:39 08-Jan-2015,Argos,2,-64.82199860,-63.79598999,,,,,,,,,
"131141",131141,SPOT,06:56:57 08-Jan-2015,Argos,A,-64.81999969,-63.78201294,,,,,,,,,
"131141",131141,SPOT,07:42:05 08-Jan-2015,Argos,2,-64.80300140,-63.82501221,,,,,,,,,
"131141",131141,SPOT,08:11:03 08-Jan-2015,Argos,1,-64.78900146,-63.85501099,,,,,,,,,
"131141",131141,SPOT,08:12:12 08-Jan-2015,Argos,B,-64.78900146,-63.84201050,,,,,,,,,
"131141",131141,SPOT,08:37:13 08-Jan-2015,Argos,3,-64.80699921,-63.82400513,,,,,,,,,
"131141",131141,SPOT,09:05:34 08-Jan-2015,Argos,1,-64.81500244,-63.79998779,,,,,,,,,
"131141",131141,SPOT,09:21:15 08-Jan-2015,Argos,B,-64.82399750,-63.78298950,,,,,,,,,
"131141",131141,SPOT,09:47:23 08-Jan-2015,Argos,2,-64.82599640,-63.80899048,,,,,,,,,
"131141",131141,SPOT,10:12:10 08-Jan-2015,Argos,2,-64.83499908,-63.80801392,,,,,,,,,
"131141",131141,SPOT,10:48:24 08-Jan-2015,Argos,3,-64.82599640,-63.80099487,,,,,,,,,
"131141",131141,SPOT,11:04:04 08-Jan-2015,Argos,2,-64.82299805,-63.79800415,,,,,,,,,
"131141",131141,SPOT,11:34:16 08-Jan-2015,Argos,1,-64.81800079,-63.82299805,,,,,,,,,
"131141",131141,SPOT,11:54:52 08-Jan-2015,Argos,3,-64.80100250,-63.82998657,,,,,,,,,
"131141",131141,SPOT,12:25:04 08-Jan-2015,Argos,1,-64.80799866,-63.85198975,,,,,,,,,
"131141",131141,SPOT,12:43:01 08-Jan-2015,Argos,1,-64.80799866,-63.82299805,,,,,,,,,
"131141",131141,SPOT,13:29:35 08-Jan-2015,Argos,3,-64.80100250,-63.84899902,,,,,,,,,
"131141",131141,SPOT,14:03:26 08-Jan-2015,Argos,2,-64.80799866,-63.87500000,,,,,,,,,
"131141",131141,SPOT,00:38:09 09-Jan-2015,Argos,B,-64.84500122,-64.06799316,,,,,,,,,
